"Species";"TBP";"Mean";"CI95"
"Ranunculus.arcticus";"X13.TY.10";0;0
"Ranunculus.arcticus";"X13.TY.09";0;0
"Ranunculus.arcticus";"X13.TY.15";0;0
"Ranunculus.arcticus";"X13.TY.13";1,21;2,18105188226491
"Ranunculus.arcticus";"X13.TY.14";0;0
"Ranunculus.arcticus";"X13.TY.16";0,33;1,11624268748948
"Ranunculus.arcticus";"X13.TY.28";0;0
"Ranunculus.arcticus";"X13.TY.27";0;0
"Ranunculus.arcticus";"X13.TY.26";0;0
"Ranunculus.arcticus";"X13.TY.29";0;0
"Ranunculus.arcticus";"X13.TY.30";0;0
"Ranunculus.arcticus";"X13.TY.31";0;0
"Ranunculus.arcticus";"X13.TY.32";0;0
"Ranunculus.arcticus";"X13.TY.25";0;0
"Ranunculus.arcticus";"X13.TY.17";0;0
"Ranunculus.arcticus";"X13.TY.20";0;0
"Ranunculus.arcticus";"X13.TY.21";0;0
"Ranunculus.arcticus";"X13.TY.23";0;0
"Ranunculus.arcticus";"X13.TY.19";0;0
"Ranunculus.arcticus";"X13.TY.22";0;0
"Ranunculus.arcticus";"X13.TY.24";0,04;0,386014915711187
"Ranunculus.arcticus";"X13.TY.18";0;0
"Ranunculus";"X13.TY.1";8,29;5,83225803422463
"Ranunculus";"X13.TY.2";2,37;3,15985247066436
"Ranunculus";"X13.TY.5";0,03;0,33603535167562
"Ranunculus";"X13.TY.03";0;0
"Ranunculus";"X13.TY.4";0;0
"Ranunculus";"X13.TY.6";0,25;0,98
"Ranunculus";"X13.TY.8";0,09;0,563742042878736
"Ranunculus";"X13.TY.12";11,82;5,37584385295119
"Ranunculus";"X13.TY.11";7,79;5,51772254291624
"Ranunculus";"X13.TY.10";328,49;33,9476185898097
"Ranunculus";"X13.TY.09";0,58;1,53042865850973
"Ranunculus";"X13.TY.15";25,13;9,02991241050621
"Ranunculus";"X13.TY.13";14,43;7,04903977700352
"Ranunculus";"X13.TY.14";0;0
"Ranunculus";"X13.TY.16";1,36;2,30601511204278
"Ranunculus";"X13.TY.28";0;0
"Ranunculus";"X13.TY.27";1,19;1,98351749590611
"Ranunculus";"X13.TY.26";0;0
"Ranunculus";"X13.TY.29";0;0
"Ranunculus";"X13.TY.30";0,13;0,718666666666667
"Ranunculus";"X13.TY.31";0,23;0,874544244943408
"Ranunculus";"X13.TY.32";0,16;0,822643582997196
"Ranunculus";"X13.TY.25";0;0
"Ranunculus";"X13.TY.17";0,32;1,03788253748493
"Ranunculus";"X13.TY.20";0;0
"Ranunculus";"X13.TY.21";0;0
"Ranunculus";"X13.TY.23";10,6;6,473666938943
"Ranunculus";"X13.TY.19";0;0
"Ranunculus";"X13.TY.22";1,56;2,41773461042866
"Ranunculus";"X13.TY.24";11,47;6,79794967306877
"Ranunculus";"X13.TY.18";0;0
"Ranunculaceae";"X13.TY.1";0,54;1,31908042655373
"Ranunculaceae";"X13.TY.2";0;0
"Ranunculaceae";"X13.TY.5";0;0
"Ranunculaceae";"X13.TY.03";0;0
"Ranunculaceae";"X13.TY.4";38,45;12,918454890879
"Ranunculaceae";"X13.TY.6";0;0
"Ranunculaceae";"X13.TY.8";0;0
"Ranunculaceae";"X13.TY.12";7,46;5,4904035140848
"Ranunculaceae";"X13.TY.11";236,84;27,1538698069897
"Ranunculaceae";"X13.TY.10";4,75;4,47794460425627
"Ranunculaceae";"X13.TY.09";57,94;15,1098975603023
"Ranunculaceae";"X13.TY.15";0;0
"Ranunculaceae";"X13.TY.13";15,55;7,29319123455832
"Ranunculaceae";"X13.TY.14";1,79;2,5272033970579
"Ranunculaceae";"X13.TY.16";16,16;7,88796238235544
"Ranunculaceae";"X13.TY.28";38,18;12,450414790056
"Ranunculaceae";"X13.TY.27";29,03;9,24983333510787
"Ranunculaceae";"X13.TY.26";11,94;6,82850548151725
"Ranunculaceae";"X13.TY.29";0;0
"Ranunculaceae";"X13.TY.30";1,78;2,57714950197996
"Ranunculaceae";"X13.TY.31";39,76;12,7300819202773
"Ranunculaceae";"X13.TY.32";42,13;11,9129511461309
"Ranunculaceae";"X13.TY.25";338,6;30,1641697945417
"Ranunculaceae";"X13.TY.17";0;0
"Ranunculaceae";"X13.TY.20";0;0
"Ranunculaceae";"X13.TY.21";5,18;4,27403674067105
"Ranunculaceae";"X13.TY.23";13,34;7,35594359011882
"Ranunculaceae";"X13.TY.19";0;0
"Ranunculaceae";"X13.TY.22";13,41;6,79018208648905
"Ranunculaceae";"X13.TY.24";1,8;2,5532486733334
"Ranunculaceae";"X13.TY.18";0;0
"Pyrola.rotundifolia";"X13.TY.1";0,68;1,44433556077569
"Pyrola.rotundifolia";"X13.TY.2";0;0
"Pyrola.rotundifolia";"X13.TY.5";0,08;0,602665593992073
"Pyrola.rotundifolia";"X13.TY.03";0,89;1,94798539807441
"Pyrola.rotundifolia";"X13.TY.4";0;0
"Pyrola.rotundifolia";"X13.TY.6";0,02;0,275782376507128
"Pyrola.rotundifolia";"X13.TY.8";0;0
"Pyrola.rotundifolia";"X13.TY.12";0;0
"Pyrola.rotundifolia";"X13.TY.11";0;0
"Pyrola.rotundifolia";"X13.TY.10";0;0
"Pyrola.rotundifolia";"X13.TY.09";1,93;2,30155155396432
"Pyrola.rotundifolia";"X13.TY.15";0,08;0,53441345171481
"Pyrola.rotundifolia";"X13.TY.13";1,81;2,43970321096148
"Pyrola.rotundifolia";"X13.TY.14";2,3;3,17021236901354
"Pyrola.rotundifolia";"X13.TY.16";0,35;0,98
"Pyrola.rotundifolia";"X13.TY.28";0,04;0,386014915711187
"Pyrola.rotundifolia";"X13.TY.27";0,36;1,09748686285596
"Pyrola.rotundifolia";"X13.TY.26";0;0
"Pyrola.rotundifolia";"X13.TY.29";0,14;0,683520772518763
"Pyrola.rotundifolia";"X13.TY.30";0,58;1,34125139818429
"Pyrola.rotundifolia";"X13.TY.31";0,03;0,33603535167562
"Pyrola.rotundifolia";"X13.TY.32";0,09;0,628818870357094
"Pyrola.rotundifolia";"X13.TY.25";0;0
"Pyrola.rotundifolia";"X13.TY.17";0;0
"Pyrola.rotundifolia";"X13.TY.20";0;0
"Pyrola.rotundifolia";"X13.TY.21";0;0
"Pyrola.rotundifolia";"X13.TY.23";0;0
"Pyrola.rotundifolia";"X13.TY.19";0;0
"Pyrola.rotundifolia";"X13.TY.22";0;0
"Pyrola.rotundifolia";"X13.TY.24";0;0
"Pyrola.rotundifolia";"X13.TY.18";0;0
"Pyrola.grandiflora";"X13.TY.1";3,97;4,09861648990402
"Pyrola.grandiflora";"X13.TY.2";0;0
"Pyrola.grandiflora";"X13.TY.5";1,3;1,9401010074715
"Pyrola.grandiflora";"X13.TY.03";4,51;4,31123501019503
"Pyrola.grandiflora";"X13.TY.4";0;0
"Pyrola.grandiflora";"X13.TY.6";0,07;0,502607503953436
"Pyrola.grandiflora";"X13.TY.8";0,39;1,21095197545926
"Pyrola.grandiflora";"X13.TY.12";0,22;0,947998721390264
"Pyrola.grandiflora";"X13.TY.11";0;0
"Pyrola.grandiflora";"X13.TY.10";0;0
"Pyrola.grandiflora";"X13.TY.09";15,06;7,38016959647455
"Pyrola.grandiflora";"X13.TY.15";0,93;1,93519454820283
"Pyrola.grandiflora";"X13.TY.13";9,08;5,52042943725551
"Pyrola.grandiflora";"X13.TY.14";27,55;10,7979831637228
"Pyrola.grandiflora";"X13.TY.16";4,95;3,69974664707264
"Pyrola.grandiflora";"X13.TY.28";2,56;3,49418134514041
"Pyrola.grandiflora";"X13.TY.27";0;0
"Pyrola.grandiflora";"X13.TY.26";0,29;1,05328415688812
"Pyrola.grandiflora";"X13.TY.29";1,96;3,0633917691528
"Pyrola.grandiflora";"X13.TY.30";7,12;5,23616107352312
"Pyrola.grandiflora";"X13.TY.31";0,34;1,01290613004504
"Pyrola.grandiflora";"X13.TY.32";0,27;0,998825249374423
"Pyrola.grandiflora";"X13.TY.25";0;0
"Pyrola.grandiflora";"X13.TY.17";0;0
"Pyrola.grandiflora";"X13.TY.20";0;0
"Pyrola.grandiflora";"X13.TY.21";0;0
"Pyrola.grandiflora";"X13.TY.23";0;0
"Pyrola.grandiflora";"X13.TY.19";0;0
"Pyrola.grandiflora";"X13.TY.22";0;0
"Pyrola.grandiflora";"X13.TY.24";0,24;1,08325167058176
"Pyrola.grandiflora";"X13.TY.18";0;0
"Puccinellia";"X13.TY.1";0;0
"Puccinellia";"X13.TY.2";0;0
"Puccinellia";"X13.TY.5";0;0
"Puccinellia";"X13.TY.03";0;0
"Puccinellia";"X13.TY.4";0;0
"Puccinellia";"X13.TY.6";0;0
"Puccinellia";"X13.TY.8";0;0
"Puccinellia";"X13.TY.12";0;0
"Puccinellia";"X13.TY.11";0;0
"Puccinellia";"X13.TY.10";0;0
"Puccinellia";"X13.TY.09";0;0
"Puccinellia";"X13.TY.15";0;0
"Puccinellia";"X13.TY.13";0;0
"Puccinellia";"X13.TY.14";0;0
"Puccinellia";"X13.TY.16";0,58;1,39791683398816
"Puccinellia";"X13.TY.28";0;0
"Puccinellia";"X13.TY.27";0;0
"Puccinellia";"X13.TY.26";0;0
"Puccinellia";"X13.TY.29";0;0
"Puccinellia";"X13.TY.30";0;0
"Puccinellia";"X13.TY.31";0;0
"Puccinellia";"X13.TY.32";0;0
"Puccinellia";"X13.TY.25";0;0
"Puccinellia";"X13.TY.17";0;0
"Puccinellia";"X13.TY.20";0;0
"Puccinellia";"X13.TY.21";0;0
"Puccinellia";"X13.TY.23";0;0
"Puccinellia";"X13.TY.19";0;0
"Puccinellia";"X13.TY.22";0;0
"Puccinellia";"X13.TY.24";0;0
"Puccinellia";"X13.TY.18";0;0
"Populus";"X13.TY.1";0;0
"Populus";"X13.TY.2";0;0
"Populus";"X13.TY.5";0;0
"Populus";"X13.TY.03";0;0
"Populus";"X13.TY.4";0;0
"Populus";"X13.TY.6";1,15;2,07305269463839
"Populus";"X13.TY.8";0;0
"Populus";"X13.TY.12";0;0
"Populus";"X13.TY.11";0;0
"Populus";"X13.TY.10";0;0
"Populus";"X13.TY.09";0;0
"Populus";"X13.TY.15";0;0
"Populus";"X13.TY.13";0;0
"Populus";"X13.TY.14";0;0
"Populus";"X13.TY.16";0;0
"Populus";"X13.TY.28";0;0
"Populus";"X13.TY.27";0;0
"Populus";"X13.TY.26";0;0
"Populus";"X13.TY.29";0;0
"Populus";"X13.TY.30";0;0
"Populus";"X13.TY.31";0;0
"Populus";"X13.TY.32";0;0
"Populus";"X13.TY.25";0;0
"Populus";"X13.TY.17";0;0
"Populus";"X13.TY.20";0;0
"Populus";"X13.TY.21";0;0
"Populus";"X13.TY.23";4,3;3,76343921798596
"Populus";"X13.TY.19";0;0
"Populus";"X13.TY.22";7,97;5,89288756026957
"Populus";"X13.TY.24";0,16;0,774037714739007
"Populus";"X13.TY.18";0;0
"Poinae";"X13.TY.1";9;5,87669941034897
"Poinae";"X13.TY.2";69,85;17,2841721254044
"Poinae";"X13.TY.5";7,7;5,05686292342027
"Poinae";"X13.TY.03";66,9;16,9580878472292
"Poinae";"X13.TY.4";0;0
"Poinae";"X13.TY.6";4,15;3,90388100083582
"Poinae";"X13.TY.8";21,56;8,77565101559279
"Poinae";"X13.TY.12";462,01;35,7416763191237
"Poinae";"X13.TY.11";831,98;36,2370966705545
"Poinae";"X13.TY.10";164,92;25,856697035309
"Poinae";"X13.TY.09";5,93;3,74021986065801
"Poinae";"X13.TY.15";8,27;5,92833934878423
"Poinae";"X13.TY.13";120,74;21,3267782504872
"Poinae";"X13.TY.14";72,71;16,2590288029809
"Poinae";"X13.TY.16";60,66;12,9809174256722
"Poinae";"X13.TY.28";198,78;25,3748231731909
"Poinae";"X13.TY.27";24,96;8,67156396831423
"Poinae";"X13.TY.26";8,07;4,57125407278788
"Poinae";"X13.TY.29";1,53;2,5296589301782
"Poinae";"X13.TY.30";2,19;2,75352890933534
"Poinae";"X13.TY.31";189,09;24,1196506298298
"Poinae";"X13.TY.32";52,62;14,4937228126419
"Poinae";"X13.TY.25";192,52;29,1001550094799
"Poinae";"X13.TY.17";0;0
"Poinae";"X13.TY.20";0;0
"Poinae";"X13.TY.21";3,49;3,27846475526505
"Poinae";"X13.TY.23";0;0
"Poinae";"X13.TY.19";0;0
"Poinae";"X13.TY.22";0;0
"Poinae";"X13.TY.24";1,35;2,45049489951015
"Poinae";"X13.TY.18";0,85;1,6801767583781
"Poeae";"X13.TY.1";0;0
"Poeae";"X13.TY.2";0;0
"Poeae";"X13.TY.5";0;0
"Poeae";"X13.TY.03";0;0
"Poeae";"X13.TY.4";0;0
"Poeae";"X13.TY.6";0;0
"Poeae";"X13.TY.8";0;0
"Poeae";"X13.TY.12";0;0
"Poeae";"X13.TY.11";0;0
"Poeae";"X13.TY.10";0;0
"Poeae";"X13.TY.09";0;0
"Poeae";"X13.TY.15";0;0
"Poeae";"X13.TY.13";0;0
"Poeae";"X13.TY.14";1,78;2,5162009522936
"Poeae";"X13.TY.16";0;0
"Poeae";"X13.TY.28";0;0
"Poeae";"X13.TY.27";6,02;4,84108337486809
"Poeae";"X13.TY.26";0;0
"Poeae";"X13.TY.29";0;0
"Poeae";"X13.TY.30";0;0
"Poeae";"X13.TY.31";0;0
"Poeae";"X13.TY.32";0;0
"Poeae";"X13.TY.25";0;0
"Poeae";"X13.TY.17";0;0
"Poeae";"X13.TY.20";0;0
"Poeae";"X13.TY.21";0;0
"Poeae";"X13.TY.23";0;0
"Poeae";"X13.TY.19";0;0
"Poeae";"X13.TY.22";0;0
"Poeae";"X13.TY.24";0,4;1,24585778328091
"Poeae";"X13.TY.18";0;0
"Pinus";"X13.TY.1";0;0
"Pinus";"X13.TY.2";0;0
"Pinus";"X13.TY.5";0;0
"Pinus";"X13.TY.03";278,63;30,1804451533864
"Pinus";"X13.TY.4";0;0
"Pinus";"X13.TY.6";0;0
"Pinus";"X13.TY.8";0;0
"Pinus";"X13.TY.12";1,31;2,17035076995551
"Pinus";"X13.TY.11";0;0
"Pinus";"X13.TY.10";0;0
"Pinus";"X13.TY.09";0;0
"Pinus";"X13.TY.15";0;0
"Pinus";"X13.TY.13";0,32;1,07462004560879
"Pinus";"X13.TY.14";0;0
"Pinus";"X13.TY.16";2,11;2,98609786250291
"Pinus";"X13.TY.28";0;0
"Pinus";"X13.TY.27";0;0
"Pinus";"X13.TY.26";0;0
"Pinus";"X13.TY.29";1,31;2,34232860050149
"Pinus";"X13.TY.30";0,06;0,467819182888846
"Pinus";"X13.TY.31";0;0
"Pinus";"X13.TY.32";0;0
"Pinus";"X13.TY.25";0;0
"Pinus";"X13.TY.17";0;0
"Pinus";"X13.TY.20";5,38;4,95046258016115
"Pinus";"X13.TY.21";0;0
"Pinus";"X13.TY.23";0;0
"Pinus";"X13.TY.19";0;0
"Pinus";"X13.TY.22";0;0
"Pinus";"X13.TY.24";0;0
"Pinus";"X13.TY.18";0;0
"Pedicularis.verticillata";"X13.TY.1";3,19;3,53146294691797
"Pedicularis.verticillata";"X13.TY.2";0;0
"Pedicularis.verticillata";"X13.TY.5";0;0
"Pedicularis.verticillata";"X13.TY.03";0;0
"Pedicularis.verticillata";"X13.TY.4";0;0
"Pedicularis.verticillata";"X13.TY.6";0;0
"Pedicularis.verticillata";"X13.TY.8";0;0
"Pedicularis.verticillata";"X13.TY.12";0;0
"Pedicularis.verticillata";"X13.TY.11";0;0
"Pedicularis.verticillata";"X13.TY.10";0;0
"Pedicularis.verticillata";"X13.TY.09";0,3;1,0235766170195
"Pedicularis.verticillata";"X13.TY.15";0;0
"Pedicularis.verticillata";"X13.TY.13";0;0
"Pedicularis.verticillata";"X13.TY.14";0;0
"Pedicularis.verticillata";"X13.TY.16";0;0
"Pedicularis.verticillata";"X13.TY.28";0;0
"Pedicularis.verticillata";"X13.TY.27";0;0
"Pedicularis.verticillata";"X13.TY.26";0;0
"Pedicularis.verticillata";"X13.TY.29";0;0
"Pedicularis.verticillata";"X13.TY.30";0;0
"Pedicularis.verticillata";"X13.TY.31";0;0
"Pedicularis.verticillata";"X13.TY.32";0;0
"Pedicularis.verticillata";"X13.TY.25";0;0
"Pedicularis.verticillata";"X13.TY.17";0;0
"Pedicularis.verticillata";"X13.TY.20";0;0
"Pedicularis.verticillata";"X13.TY.21";0;0
"Pedicularis.verticillata";"X13.TY.23";0;0
"Pedicularis.verticillata";"X13.TY.19";0;0
"Pedicularis.verticillata";"X13.TY.22";0;0
"Pedicularis.verticillata";"X13.TY.24";0;0
"Pedicularis.verticillata";"X13.TY.18";0;0
"Pedicularis.tristis";"X13.TY.1";0,09;0,628818870357094
"Pedicularis.tristis";"X13.TY.2";0;0
"Pedicularis.tristis";"X13.TY.5";0;0
"Pedicularis.tristis";"X13.TY.03";0;0
"Pedicularis.tristis";"X13.TY.4";0;0
"Pedicularis.tristis";"X13.TY.6";0;0
"Pedicularis.tristis";"X13.TY.8";0;0
"Pedicularis.tristis";"X13.TY.12";0;0
"Pedicularis.tristis";"X13.TY.11";0;0
"Pedicularis.tristis";"X13.TY.10";0;0
"Pedicularis.tristis";"X13.TY.09";0;0
"Pedicularis.tristis";"X13.TY.15";0;0
"Pedicularis.tristis";"X13.TY.13";0;0
"Pedicularis.tristis";"X13.TY.14";0;0
"Pedicularis.tristis";"X13.TY.16";0,03;0,33603535167562
"Pedicularis.tristis";"X13.TY.28";0;0
"Pedicularis.tristis";"X13.TY.27";0;0
"Pedicularis.tristis";"X13.TY.26";0;0
"Pedicularis.tristis";"X13.TY.29";0;0
"Pedicularis.tristis";"X13.TY.30";0;0
"Pedicularis.tristis";"X13.TY.31";0;0
"Pedicularis.tristis";"X13.TY.32";0;0
"Pedicularis.tristis";"X13.TY.25";0;0
"Pedicularis.tristis";"X13.TY.17";0;0
"Pedicularis.tristis";"X13.TY.20";0;0
"Pedicularis.tristis";"X13.TY.21";0;0
"Pedicularis.tristis";"X13.TY.23";0;0
"Pedicularis.tristis";"X13.TY.19";0;0
"Pedicularis.tristis";"X13.TY.22";0;0
"Pedicularis.tristis";"X13.TY.24";0,24;1,04681712873362
"Pedicularis.tristis";"X13.TY.18";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.1";0,04;0,386014915711187
"Pedicularis.sceptrum.carolinum";"X13.TY.2";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.5";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.03";0,08;0,602665593992073
"Pedicularis.sceptrum.carolinum";"X13.TY.4";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.6";0,5;1,46089774529986
"Pedicularis.sceptrum.carolinum";"X13.TY.8";0,07;0,574649792341722
"Pedicularis.sceptrum.carolinum";"X13.TY.12";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.11";0,23;0,959189135666057
"Pedicularis.sceptrum.carolinum";"X13.TY.10";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.09";0,17;0,739949329414528
"Pedicularis.sceptrum.carolinum";"X13.TY.15";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.13";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.14";2,02;2,78554409751343
"Pedicularis.sceptrum.carolinum";"X13.TY.16";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.28";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.27";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.26";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.29";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.30";0,54;1,31908042655373
"Pedicularis.sceptrum.carolinum";"X13.TY.31";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.32";0,57;1,48081610040961
"Pedicularis.sceptrum.carolinum";"X13.TY.25";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.17";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.20";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.21";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.23";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.19";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.22";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.24";0;0
"Pedicularis.sceptrum.carolinum";"X13.TY.18";0;0
"Pedicularis.pennellii";"X13.TY.1";0;0
"Pedicularis.pennellii";"X13.TY.2";0;0
"Pedicularis.pennellii";"X13.TY.5";0;0
"Pedicularis.pennellii";"X13.TY.03";0;0
"Pedicularis.pennellii";"X13.TY.4";0;0
"Pedicularis.pennellii";"X13.TY.6";0;0
"Pedicularis.pennellii";"X13.TY.8";0;0
"Pedicularis.pennellii";"X13.TY.12";0;0
"Pedicularis.pennellii";"X13.TY.11";0;0
"Pedicularis.pennellii";"X13.TY.10";0;0
"Pedicularis.pennellii";"X13.TY.09";0;0
"Pedicularis.pennellii";"X13.TY.15";0;0
"Pedicularis.pennellii";"X13.TY.13";0;0
"Pedicularis.pennellii";"X13.TY.14";0;0
"Pedicularis.pennellii";"X13.TY.16";0;0
"Pedicularis.pennellii";"X13.TY.28";0;0
"Pedicularis.pennellii";"X13.TY.27";0,65;1,48395730832436
"Pedicularis.pennellii";"X13.TY.26";0;0
"Pedicularis.pennellii";"X13.TY.29";0;0
"Pedicularis.pennellii";"X13.TY.30";0;0
"Pedicularis.pennellii";"X13.TY.31";0,39;1,178472149039
"Pedicularis.pennellii";"X13.TY.32";0;0
"Pedicularis.pennellii";"X13.TY.25";0;0
"Pedicularis.pennellii";"X13.TY.17";0;0
"Pedicularis.pennellii";"X13.TY.20";0;0
"Pedicularis.pennellii";"X13.TY.21";0;0
"Pedicularis.pennellii";"X13.TY.23";0;0
"Pedicularis.pennellii";"X13.TY.19";0;0
"Pedicularis.pennellii";"X13.TY.22";0;0
"Pedicularis.pennellii";"X13.TY.24";0;0
"Pedicularis.pennellii";"X13.TY.18";0;0
"Pedicularis.pacifica";"X13.TY.1";0,49;1,46076493037661
"Pedicularis.pacifica";"X13.TY.2";0,39;1,14507140618065
"Pedicularis.pacifica";"X13.TY.5";0;0
"Pedicularis.pacifica";"X13.TY.03";0,44;1,40179763377622
"Pedicularis.pacifica";"X13.TY.4";12,71;6,72241008970305
"Pedicularis.pacifica";"X13.TY.6";0;0
"Pedicularis.pacifica";"X13.TY.8";0,37;1,13690922498614
"Pedicularis.pacifica";"X13.TY.12";1,12;1,8327241301881
"Pedicularis.pacifica";"X13.TY.11";0,04;0,386014915711187
"Pedicularis.pacifica";"X13.TY.10";0;0
"Pedicularis.pacifica";"X13.TY.09";0,04;0,386014915711187
"Pedicularis.pacifica";"X13.TY.15";0;0
"Pedicularis.pacifica";"X13.TY.13";0;0
"Pedicularis.pacifica";"X13.TY.14";0;0
"Pedicularis.pacifica";"X13.TY.16";0,02;0,275782376507128
"Pedicularis.pacifica";"X13.TY.28";1,64;2,35595626856568
"Pedicularis.pacifica";"X13.TY.27";4,22;4,03300155910676
"Pedicularis.pacifica";"X13.TY.26";3,97;3,42842994368966
"Pedicularis.pacifica";"X13.TY.29";0;0
"Pedicularis.pacifica";"X13.TY.30";0,55;1,53536492552925
"Pedicularis.pacifica";"X13.TY.31";6,71;4,61383880572919
"Pedicularis.pacifica";"X13.TY.32";0,29;1,0157752873266
"Pedicularis.pacifica";"X13.TY.25";0,03;0,33603535167562
"Pedicularis.pacifica";"X13.TY.17";4,27;3,83852604287351
"Pedicularis.pacifica";"X13.TY.20";0;0
"Pedicularis.pacifica";"X13.TY.21";0;0
"Pedicularis.pacifica";"X13.TY.23";0;0
"Pedicularis.pacifica";"X13.TY.19";0;0
"Pedicularis.pacifica";"X13.TY.22";3,75;3,37044252707012
"Pedicularis.pacifica";"X13.TY.24";0,18;0,806446351080912
"Pedicularis.pacifica";"X13.TY.18";0;0
"Pedicularis.oederi";"X13.TY.1";4,22;4,33891325592299
"Pedicularis.oederi";"X13.TY.2";0,11;0,676387194115646
"Pedicularis.oederi";"X13.TY.5";0,2;0,965037289277969
"Pedicularis.oederi";"X13.TY.03";0;0
"Pedicularis.oederi";"X13.TY.4";0;0
"Pedicularis.oederi";"X13.TY.6";8;5,15941583099983
"Pedicularis.oederi";"X13.TY.8";1,28;2,34869801886883
"Pedicularis.oederi";"X13.TY.12";0;0
"Pedicularis.oederi";"X13.TY.11";0;0
"Pedicularis.oederi";"X13.TY.10";0;0
"Pedicularis.oederi";"X13.TY.09";0,18;0,756800922544123
"Pedicularis.oederi";"X13.TY.15";0;0
"Pedicularis.oederi";"X13.TY.13";0;0
"Pedicularis.oederi";"X13.TY.14";0;0
"Pedicularis.oederi";"X13.TY.16";0,49;1,46076493037661
"Pedicularis.oederi";"X13.TY.28";0;0
"Pedicularis.oederi";"X13.TY.27";0;0
"Pedicularis.oederi";"X13.TY.26";0;0
"Pedicularis.oederi";"X13.TY.29";0;0
"Pedicularis.oederi";"X13.TY.30";0;0
"Pedicularis.oederi";"X13.TY.31";0;0
"Pedicularis.oederi";"X13.TY.32";0;0
"Pedicularis.oederi";"X13.TY.25";0;0
"Pedicularis.oederi";"X13.TY.17";0;0
"Pedicularis.oederi";"X13.TY.20";0;0
"Pedicularis.oederi";"X13.TY.21";0;0
"Pedicularis.oederi";"X13.TY.23";0;0
"Pedicularis.oederi";"X13.TY.19";0;0
"Pedicularis.oederi";"X13.TY.22";0;0
"Pedicularis.oederi";"X13.TY.24";0;0
"Pedicularis.oederi";"X13.TY.18";0;0
"Pedicularis.lapponica";"X13.TY.1";0,56;1,55906545433766
"Pedicularis.lapponica";"X13.TY.2";0;0
"Pedicularis.lapponica";"X13.TY.5";0,64;1,58865187749827
"Pedicularis.lapponica";"X13.TY.03";0,25;1,01882681590547
"Pedicularis.lapponica";"X13.TY.4";0;0
"Pedicularis.lapponica";"X13.TY.6";0,71;1,70129167803095
"Pedicularis.lapponica";"X13.TY.8";1,32;2,19143515541849
"Pedicularis.lapponica";"X13.TY.12";0;0
"Pedicularis.lapponica";"X13.TY.11";0;0
"Pedicularis.lapponica";"X13.TY.10";0;0
"Pedicularis.lapponica";"X13.TY.09";0,9;1,68306118412105
"Pedicularis.lapponica";"X13.TY.15";1,06;2,36089228124376
"Pedicularis.lapponica";"X13.TY.13";0,97;1,97881674673824
"Pedicularis.lapponica";"X13.TY.14";2,09;2,93630205145413
"Pedicularis.lapponica";"X13.TY.16";0;0
"Pedicularis.lapponica";"X13.TY.28";0;0
"Pedicularis.lapponica";"X13.TY.27";0;0
"Pedicularis.lapponica";"X13.TY.26";0;0
"Pedicularis.lapponica";"X13.TY.29";0,38;1,26991965068343
"Pedicularis.lapponica";"X13.TY.30";0,09;0,563742042878736
"Pedicularis.lapponica";"X13.TY.31";0,11;0,616353433961031
"Pedicularis.lapponica";"X13.TY.32";0,03;0,33603535167562
"Pedicularis.lapponica";"X13.TY.25";0;0
"Pedicularis.lapponica";"X13.TY.17";0;0
"Pedicularis.lapponica";"X13.TY.20";0;0
"Pedicularis.lapponica";"X13.TY.21";0;0
"Pedicularis.lapponica";"X13.TY.23";0;0
"Pedicularis.lapponica";"X13.TY.19";0;0
"Pedicularis.lapponica";"X13.TY.22";0;0
"Pedicularis.lapponica";"X13.TY.24";0;0
"Pedicularis.lapponica";"X13.TY.18";0;0
"Pedicularis.lanata";"X13.TY.1";0;0
"Pedicularis.lanata";"X13.TY.2";0,3;1,1653932444207
"Pedicularis.lanata";"X13.TY.5";0;0
"Pedicularis.lanata";"X13.TY.03";0;0
"Pedicularis.lanata";"X13.TY.4";0;0
"Pedicularis.lanata";"X13.TY.6";0,03;0,33603535167562
"Pedicularis.lanata";"X13.TY.8";0;0
"Pedicularis.lanata";"X13.TY.12";0;0
"Pedicularis.lanata";"X13.TY.11";0;0
"Pedicularis.lanata";"X13.TY.10";0;0
"Pedicularis.lanata";"X13.TY.09";0;0
